cheater1_rank,cheater1_username,cheater1_submission_id,cheater2_rank,cheater2_username,cheater2_submission_id,similarity_percentage
8235,https://leetcode.com/u/emergency_13,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983882,9221,https://leetcode.com/u/arjun-02,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984650,54
8238,https://leetcode.com/u/magnumopus7x,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988762,8329,https://leetcode.com/u/Sanket_Deshmukh_07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327931193,73
8239,https://leetcode.com/u/GauriRam,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327961458,8371,https://leetcode.com/u/fazliddin2001,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970971,54
8240,https://leetcode.com/u/chandravanshi_Vi,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969134,8980,https://leetcode.com/u/sauravlal15,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328002055,59
8241,https://leetcode.com/u/shikha170,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983960,833,https://leetcode.com/u/rkrohit123,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327917829,75
8242,https://leetcode.com/u/JakePeraltaBr99,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984010,9473,https://leetcode.com/u/saurabh221413,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328009326,61
8248,https://leetcode.com/u/Arihantjain1208,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991208,8459,https://leetcode.com/u/long_game_player,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327979730,77
8251,https://leetcode.com/u/aditya718,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984128,9320,https://leetcode.com/u/kapil4457,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993032,63
8252,https://leetcode.com/u/sahu_as05,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969349,8759,https://leetcode.com/u/harshsingh1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984534,90
8253,https://leetcode.com/u/satyendra_s,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327959018,9186,https://leetcode.com/u/MayankRathore,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327998249,72
8254,https://leetcode.com/u/ayan_2004,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991247,859,https://leetcode.com/u/Kaalki,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327948208,63
8255,https://leetcode.com/u/Ritik7,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984224,8283,https://leetcode.com/u/iitp_parshant,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969776,84
8256,https://leetcode.com/u/akash_1156,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991342,8665,https://leetcode.com/u/PRIYANSHU23_22,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983020,70
8257,https://leetcode.com/u/ARYANSINGH5450,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991367,8296,https://leetcode.com/u/rryn,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983540,62
8259,https://leetcode.com/u/Rose_14,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327976935,9509,https://leetcode.com/u/lmly303,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327945544,72
8260,https://leetcode.com/u/Jetterpycoder,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991416,8290,https://leetcode.com/u/user7242MY,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977332,56
8262,https://leetcode.com/u/pypimo,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984311,9369,https://leetcode.com/u/Anshur8,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972120,62
8263,https://leetcode.com/u/ht468,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971833,8308,https://leetcode.com/u/Master_KPK,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984880,79
8265,https://leetcode.com/u/fenton324,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984344,8292,https://leetcode.com/u/algorithm_avenger,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969899,72
8266,https://leetcode.com/u/Priyanshud02,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984357,8422,https://leetcode.com/u/namansamarth1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986449,56
8268,https://leetcode.com/u/Imqqqqq,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977080,844,https://leetcode.com/u/killer-whale,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327911058,61
8269,https://leetcode.com/u/wca_123,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980471,8372,https://leetcode.com/u/shubhampuhal01,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985687,100
8270,https://leetcode.com/u/krishnaa121,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991523,9053,https://leetcode.com/u/kamalAhmad235964,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996237,64
8272,https://leetcode.com/u/leetcodecontest1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966918,9244,https://leetcode.com/u/devanshukaushal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328005939,63
8273,https://leetcode.com/u/abhijeetSrana,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991568,8437,https://leetcode.com/u/bansaltanvi2004,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986595,68
8276,https://leetcode.com/u/bean1020302781,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327937833,8621,https://leetcode.com/u/Chaitali98,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327950932,55
8277,https://leetcode.com/u/nitesh_kumar26,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991595,8989,https://leetcode.com/u/leetcode_aditya_patraan,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327956989,79
8278,https://leetcode.com/u/hemanthpothulapalli7893,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991613,8388,https://leetcode.com/u/ASMIT-SRIVAS0,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993000,52
8279,https://leetcode.com/u/Shreyan_2808,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991614,8300,https://leetcode.com/u/boy99,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970036,60
8282,https://leetcode.com/u/arnsh,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984544,8859,https://leetcode.com/u/61izzy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971348,56
8283,https://leetcode.com/u/iitp_parshant,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969776,8514,https://leetcode.com/u/varun672,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980650,81
8288,https://leetcode.com/u/muralidhar_sm,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327929284,9460,https://leetcode.com/u/21501a0590,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328009126,100
8290,https://leetcode.com/u/user7242MY,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977332,9308,https://leetcode.com/u/FaithfulFootprints,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328006816,71
8291,https://leetcode.com/u/sackings55,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991741,8637,https://leetcode.com/u/achandra03,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327982726,71
8292,https://leetcode.com/u/algorithm_avenger,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969899,9415,https://leetcode.com/u/anub_1hav_code,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328008309,79
8293,https://leetcode.com/u/piyushs13,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327962252,8969,https://leetcode.com/u/saiharshith_17,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994983,100
8296,https://leetcode.com/u/rryn,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983540,8581,https://leetcode.com/u/suhas_28,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981696,75
8298,https://leetcode.com/u/joshthwu,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977427,8333,https://leetcode.com/u/bijeshkumarch,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327957895,56
8299,https://leetcode.com/u/kunalnishanttyagi,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977459,842,https://leetcode.com/u/himan17,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327926465,68
8300,https://leetcode.com/u/boy99,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970036,9148,https://leetcode.com/u/Rajulavudya,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327990724,73
8301,https://leetcode.com/u/manideep39,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984808,8653,https://leetcode.com/u/loia5tqd001,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327997043,51
8302,https://leetcode.com/u/Gokulan_N,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977492,8417,https://leetcode.com/u/giritharan900,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327933416,100
8303,https://leetcode.com/u/dheerajreddy9,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984834,842,https://leetcode.com/u/himan17,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327926465,68
8306,https://leetcode.com/u/Aman786,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977569,8362,https://leetcode.com/u/hagu1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992603,60
8308,https://leetcode.com/u/Master_KPK,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984880,830,https://leetcode.com/u/shubh08am,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327930543,76
8310,https://leetcode.com/u/a__nonymous,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977580,9304,https://leetcode.com/u/Deepak_32656,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328006760,57
8311,https://leetcode.com/u/nileshbhanot264,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977594,8403,https://leetcode.com/u/dipanshaw,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986114,72
8317,https://leetcode.com/u/shivansha0703,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984983,9109,https://leetcode.com/u/BeanChuang,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327957127,80
8320,https://leetcode.com/u/rambabu135,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985082,8450,https://leetcode.com/u/ziaurrehman_malik_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993860,52
8321,https://leetcode.com/u/Adarsh_012,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985086,8897,https://leetcode.com/u/noone2605,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996198,51
8322,https://leetcode.com/u/abhinavdhoka,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327944368,8406,https://leetcode.com/u/rajan_1700,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971488,67
8324,https://leetcode.com/u/sobols,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985145,9046,https://leetcode.com/u/mintujupally,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996162,61
8326,https://leetcode.com/u/SandeepKV,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970413,8820,https://leetcode.com/u/Mystico,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985488,59
8328,https://leetcode.com/u/Raman-Luhach,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992243,8459,https://leetcode.com/u/long_game_player,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327979730,61
8329,https://leetcode.com/u/Sanket_Deshmukh_07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327931193,8547,https://leetcode.com/u/user0955Wy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327925786,84
8330,https://leetcode.com/u/user6645mM,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985238,8974,https://leetcode.com/u/jsteja3,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328001975,87
8331,https://leetcode.com/u/ntvirus,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327927385,8403,https://leetcode.com/u/dipanshaw,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986114,78
8332,https://leetcode.com/u/kishan_987,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985254,8859,https://leetcode.com/u/61izzy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971348,76
8333,https://leetcode.com/u/bijeshkumarch,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327957895,8525,https://leetcode.com/u/leetCode_RZ,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327987997,65
8338,https://leetcode.com/u/Divu2611,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980306,907,https://leetcode.com/u/code__dreamer,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327917733,76
8340,https://leetcode.com/u/akshanshjain,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992364,8362,https://leetcode.com/u/hagu1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992603,68
8342,https://leetcode.com/u/Aakash2341,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992399,9239,https://leetcode.com/u/ss_0902,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328005897,77
8344,https://leetcode.com/u/Prasad_Dhondge,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992408,8937,https://leetcode.com/u/mshiveshm,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994421,56
8345,https://leetcode.com/u/coolashujoshi007,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985370,8385,https://leetcode.com/u/MuniMahesh,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985928,59
8346,https://leetcode.com/u/anant0704,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978113,9383,https://leetcode.com/u/Sahilyt07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328007859,51
8348,https://leetcode.com/u/RujwiDeshmukh,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992438,8516,https://leetcode.com/u/Praneet308,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327989673,100
8349,https://leetcode.com/u/kewwwww,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978124,8499,https://leetcode.com/u/chakravarthiaditya2000,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994506,72
8352,https://leetcode.com/u/ShubhamMangrule,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985432,8878,https://leetcode.com/u/masura62,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986505,56
8353,https://leetcode.com/u/harshdadhich1811,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992514,9199,https://leetcode.com/u/NavinMishra16,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327998513,62
8354,https://leetcode.com/u/xchen1211,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992524,8459,https://leetcode.com/u/long_game_player,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327979730,59
8356,https://leetcode.com/u/Rohit_kmr,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992545,8614,https://leetcode.com/u/deepak12117,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327989501,55
8357,https://leetcode.com/u/Bhaskar9143,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985471,9194,https://leetcode.com/u/npgilman,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327946151,61
8360,https://leetcode.com/u/Manishkapoor,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978265,9228,https://leetcode.com/u/code_blooded_39,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328005657,77
8361,https://leetcode.com/u/dhruv_gupta_05,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992588,8846,https://leetcode.com/u/b20181,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327999836,90
8362,https://leetcode.com/u/hagu1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992603,9522,https://leetcode.com/u/sandeepkumar9,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328003306,67
8363,https://leetcode.com/u/nain03,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985571,9445,https://leetcode.com/u/mukhesh27,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995175,61
8364,https://leetcode.com/u/Diptoprovo,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970866,9194,https://leetcode.com/u/npgilman,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327946151,59
8372,https://leetcode.com/u/shubhampuhal01,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985687,8644,https://leetcode.com/u/govind516,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996904,100
8374,https://leetcode.com/u/chiaochuan,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992757,9161,https://leetcode.com/u/maple_seed,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327997933,52
8375,https://leetcode.com/u/Shubham_Rathod_363,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978507,9221,https://leetcode.com/u/arjun-02,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984650,55
8382,https://leetcode.com/u/dalima62657,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978656,8607,https://leetcode.com/u/rashia729,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327989320,100
8385,https://leetcode.com/u/MuniMahesh,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985928,8637,https://leetcode.com/u/achandra03,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327982726,60
8386,https://leetcode.com/u/Srinu0719,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985932,8644,https://leetcode.com/u/govind516,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996904,51
8388,https://leetcode.com/u/ASMIT-SRIVAS0,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993000,8657,https://leetcode.com/u/Prashant22297,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972883,60
8389,https://leetcode.com/u/deblu55,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993002,8480,https://leetcode.com/u/DK7J5bK3zL2,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994279,60
8392,https://leetcode.com/u/tannadhvanil,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978773,8882,https://leetcode.com/u/roshankaranth,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328000548,89
8393,https://leetcode.com/u/anipotter0308,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978792,8399,https://leetcode.com/u/RAKESH_123_SINGH_01012,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993113,63
8394,https://leetcode.com/u/RACHIT37,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978815,8726,https://leetcode.com/u/Viswa_Teja3,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984063,84
8396,https://leetcode.com/u/avinash_369,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993105,8418,https://leetcode.com/u/CP705,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986385,55
8397,https://leetcode.com/u/abhishek2614,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327957233,9276,https://leetcode.com/u/nadeemkhan111,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328006403,57
8399,https://leetcode.com/u/RAKESH_123_SINGH_01012,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993113,8665,https://leetcode.com/u/PRIYANSHU23_22,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983020,56
8400,https://leetcode.com/u/arpraj,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971402,8907,https://leetcode.com/u/electrogamingyt7,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986939,67
8406,https://leetcode.com/u/rajan_1700,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971488,883,https://leetcode.com/u/junruiw,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922236,100
8408,https://leetcode.com/u/BullishGME,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986210,8601,https://leetcode.com/u/JohnnyTaoshenyu,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996154,85
8409,https://leetcode.com/u/kandalasudai,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327979066,9158,https://leetcode.com/u/0909kfcmailo,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983798,55
8410,https://leetcode.com/u/thakurrahuljadaun,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993322,9199,https://leetcode.com/u/NavinMishra16,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327998513,56
8412,https://leetcode.com/u/anmol_assi,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986309,937,https://leetcode.com/u/user4892d,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327946094,100
8417,https://leetcode.com/u/giritharan900,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327933416,8427,https://leetcode.com/u/sachinS06,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993555,100
8418,https://leetcode.com/u/CP705,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986385,9346,https://leetcode.com/u/Maahi_Pal27,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993365,69
8419,https://leetcode.com/u/SatAy_5k,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978112,9128,https://leetcode.com/u/bimal97,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983227,55
8421,https://leetcode.com/u/lolermeister,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327979229,8556,https://leetcode.com/u/danielrodrigues10,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995464,75
8422,https://leetcode.com/u/namansamarth1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986449,8849,https://leetcode.com/u/imsaurabhkhare,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985894,69
8424,https://leetcode.com/u/JoyBoy5,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327982891,9021,https://leetcode.com/u/PranayDubey272,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327951513,55
8425,https://leetcode.com/u/peytonschales,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327964199,8499,https://leetcode.com/u/chakravarthiaditya2000,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994506,54
8426,https://leetcode.com/u/saitejabehera,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993546,9410,https://leetcode.com/u/Adarsh0302,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994511,67
8427,https://leetcode.com/u/sachinS06,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993555,8530,https://leetcode.com/u/manasthiruveedhula,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995073,100
8428,https://leetcode.com/u/anmoluniyal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327942269,9165,https://leetcode.com/u/tathya09,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327990953,70
8430,https://leetcode.com/u/Rajesh_Kumawat,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986509,8852,https://leetcode.com/u/yashr2629,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327999948,77
8434,https://leetcode.com/u/Sam_IITdh,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986562,9113,https://leetcode.com/u/Durvesh7k,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327990157,76
8435,https://leetcode.com/u/manojvarma2810,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993633,9403,https://leetcode.com/u/Shubham23702,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328001288,72
8436,https://leetcode.com/u/xiwenk188,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993643,8461,https://leetcode.com/u/r5xscn,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986929,61
8437,https://leetcode.com/u/bansaltanvi2004,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986595,8846,https://leetcode.com/u/b20181,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327999836,80
8438,https://leetcode.com/u/therightrag,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327979416,8969,https://leetcode.com/u/saiharshith_17,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994983,85
8441,https://leetcode.com/u/Rahul_3773,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972013,8607,https://leetcode.com/u/rashia729,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327989320,88
8445,https://leetcode.com/u/Vsaraf334,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993832,8635,https://leetcode.com/u/Ayush_Singh021,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996807,68
8446,https://leetcode.com/u/chezzyfries,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327940453,9034,https://leetcode.com/u/bhumika2808,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328002845,73
8448,https://leetcode.com/u/jenlin0007,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327942220,9151,https://leetcode.com/u/Akkhara,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327990760,55
8450,https://leetcode.com/u/ziaurrehman_malik_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993860,9375,https://leetcode.com/u/AyuSHmanGarG,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328007758,55
8453,https://leetcode.com/u/tekkamvardhan,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986793,9221,https://leetcode.com/u/arjun-02,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984650,61
8454,https://leetcode.com/u/21115089,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986799,9304,https://leetcode.com/u/Deepak_32656,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328006760,56
8459,https://leetcode.com/u/long_game_player,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327979730,8499,https://leetcode.com/u/chakravarthiaditya2000,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994506,70
8466,https://leetcode.com/u/saieegam,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327979868,8797,https://leetcode.com/u/ayushkadyan,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992081,54
8469,https://leetcode.com/u/stella0115,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972437,8798,https://leetcode.com/u/its_adarsh_2011,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327985052,67
8472,https://leetcode.com/u/pavanshanbhag04,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327979936,8969,https://leetcode.com/u/saiharshith_17,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994983,98
8473,https://leetcode.com/u/sayyam_rana,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994153,8540,https://leetcode.com/u/stylebender07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988218,64
